Potentiometer1,Potentiometer2,Light,Dt,MsgType,DeviceName,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub
0.53958944281524923,0.53470185728250241,0.26392961876832843,2016-02-27T19:15:33.3148967Z,SPI,D01,2016-02-27T19:15:58.7467496Z,0,2016-02-27T19:15:59.0840000Z,Record
0.53958944281524923,0.53470185728250241,0.66568914956011727,2016-02-27T19:15:34.3456384Z,SPI,D01,2016-02-27T19:15:59.6243235Z,0,2016-02-27T19:16:00.0840000Z,Record
0.53958944281524923,0.53567937438905178,0.61779081133919844,2016-02-27T19:15:35.3885144Z,SPI,D01,2016-02-27T19:16:00.6868389Z,0,2016-02-27T19:16:01.1310000Z,Record
0.53958944281524923,0.53470185728250241,0.63049853372434017,2016-02-27T19:15:36.4186396Z,SPI,D01,2016-02-27T19:16:02.4681265Z,0,2016-02-27T19:16:02.1620000Z,Record
0.53958944281524923,0.53470185728250241,0.60703812316715544,2016-02-27T19:15:37.4410844Z,SPI,D01,2016-02-27T19:16:02.7493638Z,0,2016-02-27T19:16:03.1930000Z,Record
0.53958944281524923,0.53470185728250241,0.592375366568915,2016-02-27T19:15:38.4671419Z,SPI,D01,2016-02-27T19:16:03.8275321Z,0,2016-02-27T19:16:04.2240000Z,Record
0.53958944281524923,0.53567937438905178,0.6109481915933529,2016-02-27T19:15:39.5063900Z,SPI,D01,2016-02-27T19:16:04.8799676Z,0,2016-02-27T19:16:05.2560000Z,Record
0.53958944281524923,0.53470185728250241,0.6754643206256109,2016-02-27T19:15:40.5365188Z,SPI,D01,2016-02-27T19:16:05.8790739Z,0,2016-02-27T19:16:06.3030000Z,Record
0.53958944281524923,0.53470185728250241,0.15151515151515152,2016-02-27T19:15:41.5822649Z,SPI,D01,2016-02-27T19:16:06.9681195Z,0,2016-02-27T19:16:07.3490000Z,Record
0.53958944281524923,0.53470185728250241,0.090909090909090912,2016-02-27T19:15:42.6123913Z,SPI,D01,2016-02-27T19:16:07.8946744Z,0,2016-02-27T19:16:08.3650000Z,Record
0.53958944281524923,0.53470185728250241,0.088954056695992184,2016-02-27T19:15:43.6433884Z,SPI,D01,2016-02-27T19:16:09.0699958Z,0,2016-02-27T19:16:09.3960000Z,Record
0.53958944281524923,0.53470185728250241,0.086999022482893457,2016-02-27T19:15:44.6738910Z,SPI,D01,2016-02-27T19:16:10.0108194Z,0,2016-02-27T19:16:10.4430000Z,Record
0.53958944281524923,0.53470185728250241,0.091886608015640275,2016-02-27T19:15:45.6895131Z,SPI,D01,2016-02-27T19:16:11.0733652Z,0,2016-02-27T19:16:11.4430000Z,Record
0.53958944281524923,0.53470185728250241,0.092864125122189639,2016-02-27T19:15:46.7263893Z,SPI,D01,2016-02-27T19:16:12.0687797Z,0,2016-02-27T19:16:12.5220000Z,Record
0.53958944281524923,0.53470185728250241,0.098729227761485822,2016-02-27T19:15:47.7565171Z,SPI,D01,2016-02-27T19:16:13.2020872Z,0,2016-02-27T19:16:13.5840000Z,Record
0.53958944281524923,0.53470185728250241,0.09579667644183773,2016-02-27T19:15:48.7905135Z,SPI,D01,2016-02-27T19:16:14.1625039Z,0,2016-02-27T19:16:14.6310000Z,Record
0.53958944281524923,0.53470185728250241,0.089931573802541548,2016-02-27T19:15:49.8206386Z,SPI,D01,2016-02-27T19:16:15.7307139Z,0,2016-02-27T19:16:16.1780000Z,Record
0.53958944281524923,0.53470185728250241,0.092864125122189639,2016-02-27T19:15:50.8351414Z,SPI,D01,2016-02-27T19:16:16.2307153Z,0,2016-02-27T19:16:16.6310000Z,Record
0.53958944281524923,0.53470185728250241,0.091886608015640275,2016-02-27T19:15:51.8815145Z,SPI,D01,2016-02-27T19:16:17.2932374Z,0,2016-02-27T19:16:17.6620000Z,Record
0.53958944281524923,0.53470185728250241,0.091886608015640275,2016-02-27T19:15:52.9148308Z,SPI,D01,2016-02-27T19:16:18.2776296Z,0,2016-02-27T19:16:18.6780000Z,Record
0.53958944281524923,0.53567937438905178,0.091886608015640275,2016-02-27T19:15:53.9288914Z,SPI,D01,2016-02-27T19:16:19.3245216Z,0,2016-02-27T19:16:19.6940000Z,Record
0.53958944281524923,0.53470185728250241,0.092864125122189639,2016-02-27T19:15:54.9594249Z,SPI,D01,2016-02-27T19:16:20.9339261Z,0,2016-02-27T19:16:20.7560000Z,Record
0.53958944281524923,0.53470185728250241,0.09579667644183773,2016-02-27T19:15:55.9895856Z,SPI,D01,2016-02-27T19:16:21.4495409Z,0,2016-02-27T19:16:21.8190000Z,Record
0.53958944281524923,0.53470185728250241,0.0967741935483871,2016-02-27T19:15:57.0238880Z,SPI,D01,2016-02-27T19:16:22.3558093Z,0,2016-02-27T19:16:22.7720000Z,Record
0.53958944281524923,0.53470185728250241,0.0967741935483871,2016-02-27T19:15:58.0696382Z,SPI,D01,2016-02-27T19:16:23.3558490Z,0,2016-02-27T19:16:23.8190000Z,Record
0.53958944281524923,0.53470185728250241,0.0967741935483871,2016-02-27T19:15:59.0953889Z,SPI,D01,2016-02-27T19:16:24.3714945Z,0,2016-02-27T19:16:24.8350000Z,Record
0.53958944281524923,0.53470185728250241,0.097751710654936458,2016-02-27T19:16:00.1255203Z,SPI,D01,2016-02-27T19:16:25.4754799Z,0,2016-02-27T19:16:25.8660000Z,Record
0.53958944281524923,0.53470185728250241,0.097751710654936458,2016-02-27T19:16:01.1631896Z,SPI,D01,2016-02-27T19:16:26.5239283Z,0,2016-02-27T19:16:26.9130000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:02.1777052Z,SPI,D01,2016-02-27T19:16:27.5395710Z,0,2016-02-27T19:16:27.9280000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:03.2078650Z,SPI,D01,2016-02-27T19:16:28.4927119Z,0,2016-02-27T19:16:28.9600000Z,Record
0.53958944281524923,0.53470185728250241,0.1573802541544477,2016-02-27T19:16:04.2392695Z,SPI,D01,2016-02-27T19:16:29.5239843Z,0,2016-02-27T19:16:29.9910000Z,Record
0.53958944281524923,0.53470185728250241,0.1573802541544477,2016-02-27T19:16:05.2693884Z,SPI,D01,2016-02-27T19:16:30.6490105Z,0,2016-02-27T19:16:31.0220000Z,Record
0.53958944281524923,0.53470185728250241,0.15444770283479961,2016-02-27T19:16:06.2998944Z,SPI,D01,2016-02-27T19:16:31.6490161Z,0,2016-02-27T19:16:32.0540000Z,Record
0.53958944281524923,0.53470185728250241,0.1573802541544477,2016-02-27T19:16:07.3456444Z,SPI,D01,2016-02-27T19:16:32.6959173Z,0,2016-02-27T19:16:33.1000000Z,Record
0.53958944281524923,0.53470185728250241,0.1573802541544477,2016-02-27T19:16:08.4002631Z,SPI,D01,2016-02-27T19:16:33.7740420Z,0,2016-02-27T19:16:34.1470000Z,Record
0.53958944281524923,0.53567937438905178,0.15835777126099707,2016-02-27T19:16:09.4465135Z,SPI,D01,2016-02-27T19:16:34.7584682Z,0,2016-02-27T19:16:35.1940000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:10.4766394Z,SPI,D01,2016-02-27T19:16:35.7584725Z,0,2016-02-27T19:16:36.2260000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:11.5067641Z,SPI,D01,2016-02-27T19:16:36.8706630Z,0,2016-02-27T19:16:37.2570000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:12.5271609Z,SPI,D01,2016-02-27T19:16:37.8706860Z,0,2016-02-27T19:16:38.2730000Z,Record
0.53958944281524923,0.53470185728250241,0.1573802541544477,2016-02-27T19:16:13.5717512Z,SPI,D01,2016-02-27T19:16:39.2319436Z,0,2016-02-27T19:16:39.3190000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:14.5988893Z,SPI,D01,2016-02-27T19:16:39.9067490Z,0,2016-02-27T19:16:40.3510000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:15.6133956Z,SPI,D01,2016-02-27T19:16:40.8990689Z,0,2016-02-27T19:16:41.3660000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:16.6381504Z,SPI,D01,2016-02-27T19:16:41.9772207Z,0,2016-02-27T19:16:42.3820000Z,Record
0.53958944281524923,0.53470185728250241,0.1573802541544477,2016-02-27T19:16:17.6628302Z,SPI,D01,2016-02-27T19:16:42.9772395Z,0,2016-02-27T19:16:43.4130000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:18.6782633Z,SPI,D01,2016-02-27T19:16:43.9772560Z,0,2016-02-27T19:16:44.4290000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:19.7064695Z,SPI,D01,2016-02-27T19:16:45.0330223Z,0,2016-02-27T19:16:45.4450000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:20.7360969Z,SPI,D01,2016-02-27T19:16:46.0330410Z,0,2016-02-27T19:16:46.4920000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:21.7662304Z,SPI,D01,2016-02-27T19:16:47.0643099Z,0,2016-02-27T19:16:47.5230000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:22.7876413Z,SPI,D01,2016-02-27T19:16:48.1465284Z,0,2016-02-27T19:16:48.5390000Z,Record
0.53958944281524923,0.53470185728250241,0.1573802541544477,2016-02-27T19:16:23.8027635Z,SPI,D01,2016-02-27T19:16:49.1893301Z,0,2016-02-27T19:16:49.6010000Z,Record
0.53958944281524923,0.53567937438905178,0.15835777126099707,2016-02-27T19:16:24.8335129Z,SPI,D01,2016-02-27T19:16:50.2401084Z,0,2016-02-27T19:16:50.6170000Z,Record
0.53958944281524923,0.53470185728250241,0.15053763440860216,2016-02-27T19:16:25.8840150Z,SPI,D01,2016-02-27T19:16:51.2244984Z,0,2016-02-27T19:16:51.6330000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:26.9071422Z,SPI,D01,2016-02-27T19:16:52.2874466Z,0,2016-02-27T19:16:52.7270000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:27.9372698Z,SPI,D01,2016-02-27T19:16:53.3187222Z,0,2016-02-27T19:16:53.6960000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:28.9727252Z,SPI,D01,2016-02-27T19:16:54.2738546Z,0,2016-02-27T19:16:54.7110000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:29.9973933Z,SPI,D01,2016-02-27T19:16:55.4301519Z,0,2016-02-27T19:16:55.7580000Z,Record
0.53958944281524923,0.53470185728250241,0.16129032258064516,2016-02-27T19:16:31.0597634Z,SPI,D01,2016-02-27T19:16:56.4376848Z,0,2016-02-27T19:16:56.8210000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:32.1096438Z,SPI,D01,2016-02-27T19:16:57.4064555Z,0,2016-02-27T19:16:57.8520000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:33.1321569Z,SPI,D01,2016-02-27T19:16:58.4221005Z,0,2016-02-27T19:16:58.8830000Z,Record
0.53958944281524923,0.53567937438905178,0.1573802541544477,2016-02-27T19:16:34.1467051Z,SPI,D01,2016-02-27T19:16:59.4533734Z,0,2016-02-27T19:16:59.8990000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:35.1612198Z,SPI,D01,2016-02-27T19:17:00.5158956Z,0,2016-02-27T19:17:00.9150000Z,Record
0.53958944281524923,0.53567937438905178,0.16031280547409579,2016-02-27T19:16:36.1913780Z,SPI,D01,2016-02-27T19:17:01.4846582Z,0,2016-02-27T19:17:01.9460000Z,Record
0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:16:37.2445188Z,SPI,D01,2016-02-27T19:17:02.5784081Z,0,2016-02-27T19:17:02.9930000Z,Record
0.53958944281524923,0.53567937438905178,0.15933528836754643,2016-02-27T19:16:38.2600177Z,SPI,D01,2016-02-27T19:17:03.6409472Z,0,2016-02-27T19:17:04.0090000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:39.2740144Z,SPI,D01,2016-02-27T19:17:04.6348419Z,0,2016-02-27T19:17:05.0240000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:40.3113882Z,SPI,D01,2016-02-27T19:17:05.6817456Z,0,2016-02-27T19:17:06.0560000Z,Record
0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:16:41.3415163Z,SPI,D01,2016-02-27T19:17:06.6505085Z,0,2016-02-27T19:17:07.1020000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:42.3885280Z,SPI,D01,2016-02-27T19:17:07.6969385Z,0,2016-02-27T19:17:08.1340000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:43.4196679Z,SPI,D01,2016-02-27T19:17:08.7438577Z,0,2016-02-27T19:17:09.1810000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:44.4381932Z,SPI,D01,2016-02-27T19:17:09.7438942Z,0,2016-02-27T19:17:10.1810000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:45.4680662Z,SPI,D01,2016-02-27T19:17:10.7438972Z,0,2016-02-27T19:17:11.2120000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:46.4825879Z,SPI,D01,2016-02-27T19:17:11.8376797Z,0,2016-02-27T19:17:12.2280000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:47.5131191Z,SPI,D01,2016-02-27T19:17:12.8697585Z,0,2016-02-27T19:17:13.2590000Z,Record
0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:16:48.5432683Z,SPI,D01,2016-02-27T19:17:13.9051861Z,0,2016-02-27T19:17:14.2900000Z,Record
0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:16:49.5668941Z,SPI,D01,2016-02-27T19:17:14.9052052Z,0,2016-02-27T19:17:15.3370000Z,Record
0.53958944281524923,0.53470185728250241,0.16031280547409579,2016-02-27T19:16:50.5976379Z,SPI,D01,2016-02-27T19:17:15.9365234Z,0,2016-02-27T19:17:16.3370000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:51.6277685Z,SPI,D01,2016-02-27T19:17:16.9208928Z,0,2016-02-27T19:17:17.3840000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:52.6854444Z,SPI,D01,2016-02-27T19:17:18.0459144Z,0,2016-02-27T19:17:18.4310000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:53.6999723Z,SPI,D01,2016-02-27T19:17:19.0615729Z,0,2016-02-27T19:17:19.4620000Z,Record
0.53958944281524923,0.53470185728250241,0.15933528836754643,2016-02-27T19:16:54.7462401Z,SPI,D01,2016-02-27T19:17:20.2021817Z,0,2016-02-27T19:17:20.4940000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:55.7763881Z,SPI,D01,2016-02-27T19:17:21.1169882Z,0,2016-02-27T19:17:21.5250000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:56.7991110Z,SPI,D01,2016-02-27T19:17:22.1176634Z,0,2016-02-27T19:17:22.5560000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:57.8136269Z,SPI,D01,2016-02-27T19:17:23.1176574Z,0,2016-02-27T19:17:23.5570000Z,Record
0.53958944281524923,0.53470185728250241,0.15835777126099707,2016-02-27T19:16:58.8347631Z,SPI,D01,2016-02-27T19:17:24.1802072Z,0,2016-02-27T19:17:24.6190000Z,Record
0.53958944281524923,0.53470185728250241,0.15249266862170088,2016-02-27T19:16:59.8587080Z,SPI,D01,2016-02-27T19:17:25.1802411Z,0,2016-02-27T19:17:25.6190000Z,Record
0.53958944281524923,0.53567937438905178,0.15444770283479961,2016-02-27T19:17:00.9044679Z,SPI,D01,2016-02-27T19:17:26.2115019Z,0,2016-02-27T19:17:26.6500000Z,Record
0.53958944281524923,0.53470185728250241,0.15542521994134897,2016-02-27T19:17:01.9193942Z,SPI,D01,2016-02-27T19:17:27.2427831Z,0,2016-02-27T19:17:27.6660000Z,Record
0.53958944281524923,0.53470185728250241,0.15444770283479961,2016-02-27T19:17:02.9339526Z,SPI,D01,2016-02-27T19:17:28.3052828Z,0,2016-02-27T19:17:28.6810000Z,Record
0.53958944281524923,0.53470185728250241,0.15444770283479961,2016-02-27T19:17:03.9646280Z,SPI,D01,2016-02-27T19:17:29.3543613Z,0,2016-02-27T19:17:29.7440000Z,Record
0.5405669599217986,0.53567937438905178,0.15542521994134897,2016-02-27T19:17:04.9900148Z,SPI,D01,2016-02-27T19:17:30.3387757Z,0,2016-02-27T19:17:30.7440000Z,Record
0.53958944281524923,0.53470185728250241,0.15542521994134897,2016-02-27T19:17:06.0045192Z,SPI,D01,2016-02-27T19:17:31.3700448Z,0,2016-02-27T19:17:31.7600000Z,Record
0.53958944281524923,0.53470185728250241,0.15542521994134897,2016-02-27T19:17:07.0190145Z,SPI,D01,2016-02-27T19:17:32.3388277Z,0,2016-02-27T19:17:32.7600000Z,Record
0.53958944281524923,0.53567937438905178,0.15542521994134897,2016-02-27T19:17:08.0491387Z,SPI,D01,2016-02-27T19:17:33.3397269Z,0,2016-02-27T19:17:33.8070000Z,Record
